RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_MSG_TEXT	CURRENT_MSG_TIME	TRIAL_START_TIME	ScannerPulseTime	emotion
pilot07	19	Frame to be displayed 7	1391	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 8	1491	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 9	1590	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 10	1674	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 11	1774	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 12	1875	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 13	1975	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 14	2057	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 15	2158	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 16	2258	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 17	2358	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 18	2441	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 19	2541	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 20	2642	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 21	2742	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 22	2826	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 23	2925	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 24	3025	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 25	3125	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 26	3209	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 27	3309	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 28	3409	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 29	3493	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 30	3593	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 31	3693	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 32	3792	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 33	3876	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 34	3976	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 35	4077	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 36	4177	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 37	4260	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 38	4360	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 39	4460	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 40	4561	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 41	4643	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 42	4744	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 43	4844	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 44	4944	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 45	5028	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 46	5127	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 47	5227	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 48	5328	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 49	5411	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 50	5511	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 51	5611	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 52	5711	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 53	5795	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 54	5895	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 55	5995	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 56	6095	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 57	6179	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 58	6279	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 59	6379	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 60	6462	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 61	6562	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 62	6662	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 63	6763	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 64	6845	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 65	6946	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 66	7046	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 67	7146	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 68	7230	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 69	7329	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 70	7430	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 71	7530	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 72	7614	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 73	7713	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 74	7813	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 75	7913	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 76	7997	8831717	8545161	Unpleasant
pilot07	19	Frame to be displayed 77	8098	8831717	8545161	Unpleasant
pilot07	19	CONDITIONAL	8193	8831717	8545161	Unpleasant
pilot07	19	RESPONSE_SCREEN	8214	8831717	8545161	Unpleasant
pilot07	19	CONDITIONAL_experimental_block	8214	8831717	8545161	Unpleasant
pilot07	19	SET_DISPLAY_TIME	8215	8831717	8545161	Unpleasant
pilot07	19	KEYBOARD_RESPONSE	8832	8831717	8545161	Unpleasant
pilot07	19	UPDATE_ATTRIBUTE_KEY	8833	8831717	8545161	Unpleasant
pilot07	19	RESPONSE_BLANK	8848	8831717	8545161	Unpleasant
pilot07	19	6_08X.xvd *displayed Frames* 77 *Dropped Frames* 0	13203	8831717	8545161	Unpleasant
pilot07	19	TIMER	13214	8831717	8545161	Unpleasant
pilot07	19	Checking whether the response is correct or not	13214	8831717	8545161	Unpleasant
pilot07	19	CORRECT_RESPONSE	13215	8831717	8545161	Unpleasant
pilot07	19	DISPLAY_BLANK	13219	8831717	8545161	Unpleasant
pilot07	19	TRIAL_RESULT 0	13316	8831717	8545161	Unpleasant
pilot07	20	TRIALID 19	-56	8845437	8545161	Pleasant
pilot07	20	RECCFG CR 500 2 1 R	-2	8845437	8545161	Pleasant
pilot07	20	ELCLCFG MLRR	-2	8845437	8545161	Pleasant
pilot07	20	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	8845437	8545161	Pleasant
pilot07	20	THRESHOLDS R 70 216	-2	8845437	8545161	Pleasant
pilot07	20	ELCL_WINDOW_SIZES 176 188 0 0	-2	8845437	8545161	Pleasant
pilot07	20	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	8845437	8545161	Pleasant
pilot07	20	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	8845437	8545161	Pleasant
pilot07	20	ELCL_PROC ELLIPSE  (5)	-2	8845437	8545161	Pleasant
pilot07	20	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-2	8845437	8545161	Pleasant
pilot07	20	!MODE RECORD CR 500 2 1 R	-1	8845437	8545161	Pleasant
pilot07	20	RESET_VARS	62	8845437	8545161	Pleasant
pilot07	20	FIXATION_SCREEN	83	8845437	8545161	Pleasant
pilot07	20	FIX_TIMER	2058	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 1	2085	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 2	2118	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 3	2151	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 4	2185	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 5	2218	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 6	2251	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 7	2285	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 8	2318	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 9	2351	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 10	2385	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 11	2418	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 12	2451	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 13	2486	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 14	2518	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 15	2552	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 16	2586	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 17	2619	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 18	2652	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 19	2686	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 20	2719	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 21	2752	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 22	2786	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 23	2819	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 24	2852	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 25	2886	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 26	2919	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 27	2952	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 28	2986	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 29	3019	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 30	3052	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 31	3086	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 32	3119	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 33	3152	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 34	3186	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 35	3219	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 36	3252	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 37	3286	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 38	3319	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 39	3352	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 40	3386	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 41	3419	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 42	3453	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 43	3487	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 44	3520	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 45	3553	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 46	3587	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 47	3620	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 48	3653	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 49	3687	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 50	3720	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 51	3753	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 52	3787	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 53	3820	8845437	8545161	Pleasant
pilot07	20	Frame to be displayed 54	3853	8845437	8545161	Pleasant
pilot07	20	CONDITIONAL	3887	8845437	8545161	Pleasant
pilot07	20	RESPONSE_SCREEN	3904	8845437	8545161	Pleasant
pilot07	20	CONDITIONAL_experimental_block	3904	8845437	8545161	Pleasant
pilot07	20	SET_DISPLAY_TIME	3904	8845437	8545161	Pleasant
pilot07	20	KEYBOARD_RESPONSE	4515	8845437	8545161	Pleasant
pilot07	20	UPDATE_ATTRIBUTE_KEY	4515	8845437	8545161	Pleasant
pilot07	20	RESPONSE_BLANK	4520	8845437	8545161	Pleasant
pilot07	20	0_07X.xvd *displayed Frames* 54 *Dropped Frames* 0	8891	8845437	8545161	Pleasant
pilot07	20	TIMER	8904	8845437	8545161	Pleasant
pilot07	20	Checking whether the response is correct or not	8904	8845437	8545161	Pleasant
pilot07	20	CORRECT_RESPONSE	8904	8845437	8545161	Pleasant
pilot07	20	DISPLAY_BLANK	8908	8845437	8545161	Pleasant
pilot07	20	TRIAL_RESULT 0	9006	8845437	8545161	Pleasant
pilot07	21	TRIALID 20	-56	8854829	8545161	Pleasant
pilot07	21	RECCFG CR 500 2 1 R	-1	8854829	8545161	Pleasant
pilot07	21	ELCLCFG MLRR	-1	8854829	8545161	Pleasant
pilot07	21	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-1	8854829	8545161	Pleasant
pilot07	21	THRESHOLDS R 70 216	-1	8854829	8545161	Pleasant
pilot07	21	ELCL_WINDOW_SIZES 176 188 0 0	-1	8854829	8545161	Pleasant
pilot07	21	CAMERA_LENS_FOCAL_LENGTH 38.00	-1	8854829	8545161	Pleasant
pilot07	21	PUPIL_DATA_TYPE RAW_AUTOSLIP	-1	8854829	8545161	Pleasant
pilot07	21	ELCL_PROC ELLIPSE  (5)	-1	8854829	8545161	Pleasant
pilot07	21	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-1	8854829	8545161	Pleasant
pilot07	21	!MODE RECORD CR 500 2 1 R	0	8854829	8545161	Pleasant
pilot07	21	RESET_VARS	62	8854829	8545161	Pleasant
pilot07	21	FIXATION_SCREEN	67	8854829	8545161	Pleasant
pilot07	21	FIX_TIMER	1542	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 1	1568	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 2	1669	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 3	1785	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 4	1886	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 5	1985	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 6	2102	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 7	2203	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 8	2319	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 9	2419	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 10	2536	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 11	2636	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 12	2753	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 13	2853	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 14	2953	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 15	3070	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 16	3169	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 17	3287	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 18	3387	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 19	3504	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 20	3604	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 21	3720	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 22	3821	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 23	3920	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 24	4038	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 25	4137	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 26	4254	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 27	4355	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 28	4471	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 29	4572	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 30	4671	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 31	4788	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 32	4888	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 33	5005	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 34	5105	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 35	5222	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 36	5322	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 37	5439	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 38	5539	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 39	5639	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 40	5756	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 41	5856	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 42	5973	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 43	6072	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 44	6189	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 45	6289	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 46	6390	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 47	6507	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 48	6606	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 49	6724	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 50	6823	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 51	6941	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 52	7040	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 53	7157	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 54	7257	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 55	7357	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 56	7474	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 57	7574	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 58	7691	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 59	7791	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 60	7908	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 61	8008	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 62	8108	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 63	8224	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 64	8325	8854829	8545161	Pleasant
pilot07	21	Frame to be displayed 65	8442	8854829	8545161	Pleasant
pilot07	21	CONDITIONAL	8550	8854829	8545161	Pleasant
pilot07	21	RESPONSE_SCREEN	8558	8854829	8545161	Pleasant
pilot07	21	CONDITIONAL_experimental_block	8559	8854829	8545161	Pleasant
pilot07	21	SET_DISPLAY_TIME	8560	8854829	8545161	Pleasant
pilot07	21	KEYBOARD_RESPONSE	8924	8854829	8545161	Pleasant
pilot07	21	UPDATE_ATTRIBUTE_KEY	8924	8854829	8545161	Pleasant
pilot07	21	RESPONSE_BLANK	8942	8854829	8545161	Pleasant
pilot07	21	20_03X.xvd *displayed Frames* 65 *Dropped Frames* 0	13546	8854829	8545161	Pleasant
pilot07	21	TIMER	13559	8854829	8545161	Pleasant
pilot07	21	Checking whether the response is correct or not	13559	8854829	8545161	Pleasant
pilot07	21	CORRECT_RESPONSE	13559	8854829	8545161	Pleasant
pilot07	21	DISPLAY_BLANK	13564	8854829	8545161	Pleasant
pilot07	21	TRIAL_RESULT 0	13662	8854829	8545161	Pleasant
pilot07	22	TRIALID 21	-56	8868803	8545161	Neutral
pilot07	22	RECCFG CR 500 2 1 R	-1	8868803	8545161	Neutral
pilot07	22	ELCLCFG MLRR	-1	8868803	8545161	Neutral
pilot07	22	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-1	8868803	8545161	Neutral
pilot07	22	THRESHOLDS R 70 216	-1	8868803	8545161	Neutral
pilot07	22	ELCL_WINDOW_SIZES 176 188 0 0	-1	8868803	8545161	Neutral
pilot07	22	CAMERA_LENS_FOCAL_LENGTH 38.00	-1	8868803	8545161	Neutral
pilot07	22	PUPIL_DATA_TYPE RAW_AUTOSLIP	-1	8868803	8545161	Neutral
pilot07	22	ELCL_PROC ELLIPSE  (5)	-1	8868803	8545161	Neutral
pilot07	22	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-1	8868803	8545161	Neutral
pilot07	22	!MODE RECORD CR 500 2 1 R	0	8868803	8545161	Neutral
pilot07	22	RESET_VARS	58	8868803	8545161	Neutral
pilot07	22	FIXATION_SCREEN	73	8868803	8545161	Neutral
pilot07	22	FIX_TIMER	149	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 1	174	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 2	273	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 3	374	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 4	474	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 5	574	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 6	674	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 7	774	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 8	874	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 9	974	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 10	1074	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 11	1174	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 12	1275	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 13	1375	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 14	1475	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 15	1559	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 16	1658	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 17	1758	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 18	1859	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 19	1959	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 20	2059	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 21	2158	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 22	2259	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 23	2359	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 24	2459	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 25	2559	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 26	2659	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 27	2759	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 28	2860	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 29	2960	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 30	3060	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 31	3159	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 32	3260	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 33	3360	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 34	3460	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 35	3561	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 36	3660	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 37	3760	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 38	3861	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 39	3961	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 40	4061	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 41	4160	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 42	4261	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 43	4361	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 44	4461	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 45	4562	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 46	4661	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 47	4761	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 48	4862	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 49	4962	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 50	5061	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 51	5161	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 52	5262	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 53	5362	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 54	5462	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 55	5563	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 56	5662	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 57	5762	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 58	5863	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 59	5963	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 60	6062	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 61	6162	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 62	6263	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 63	6363	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 64	6463	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 65	6563	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 66	6663	8868803	8545161	Neutral
pilot07	22	Frame to be displayed 67	6763	8868803	8545161	Neutral
pilot07	22	CONDITIONAL	6864	8868803	8545161	Neutral
pilot07	22	RESPONSE_SCREEN	6880	8868803	8545161	Neutral
pilot07	22	CONDITIONAL_experimental_block	6881	8868803	8545161	Neutral
pilot07	22	SET_DISPLAY_TIME	6881	8868803	8545161	Neutral
pilot07	22	KEYBOARD_RESPONSE	7398	8868803	8545161	Neutral
pilot07	22	UPDATE_ATTRIBUTE_KEY	7398	8868803	8545161	Neutral
pilot07	22	RESPONSE_BLANK	7414	8868803	8545161	Neutral
pilot07	22	04_05X.xvd *displayed Frames* 67 *Dropped Frames* 0	11866	8868803	8545161	Neutral
pilot07	22	TIMER	11881	8868803	8545161	Neutral
pilot07	22	Checking whether the response is correct or not	11881	8868803	8545161	Neutral
pilot07	22	CORRECT_RESPONSE	11881	8868803	8545161	Neutral
pilot07	22	DISPLAY_BLANK	11885	8868803	8545161	Neutral
pilot07	22	TRIAL_RESULT 0	11982	8868803	8545161	Neutral
pilot07	23	TRIALID 22	-56	8881167	8545161	Unpleasant
pilot07	23	RECCFG CR 500 2 1 R	-2	8881167	8545161	Unpleasant
pilot07	23	ELCLCFG MLRR	-2	8881167	8545161	Unpleasant
pilot07	23	GAZE_COORDS 0.00 0.00 1919.00 1079.00	-2	8881167	8545161	Unpleasant
pilot07	23	THRESHOLDS R 70 216	-2	8881167	8545161	Unpleasant
pilot07	23	ELCL_WINDOW_SIZES 176 188 0 0	-2	8881167	8545161	Unpleasant
pilot07	23	CAMERA_LENS_FOCAL_LENGTH 38.00	-2	8881167	8545161	Unpleasant
pilot07	23	PUPIL_DATA_TYPE RAW_AUTOSLIP	-2	8881167	8545161	Unpleasant
pilot07	23	ELCL_PROC ELLIPSE  (5)	-2	8881167	8545161	Unpleasant
pilot07	23	ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30	-2	8881167	8545161	Unpleasant
pilot07	23	!MODE RECORD CR 500 2 1 R	-1	8881167	8545161	Unpleasant
pilot07	23	RESET_VARS	59	8881167	8545161	Unpleasant
pilot07	23	FIXATION_SCREEN	72	8881167	8545161	Unpleasant
pilot07	23	FIX_TIMER	297	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 1	322	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 2	422	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 3	522	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 4	623	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 5	722	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 6	822	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 7	939	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 8	1040	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 9	1140	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 10	1239	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 11	1339	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 12	1440	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 13	1540	8881167	8545161	Unpleasant
pilot07	23	Frame to be displayed 14	1640	8881167	8545161	Unpleasant
